RecordNum,District,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations,HealthSafetyTermsFound,HarassmentTermsFound,RightsTermsFound
007382-23CP,6,2023 Jul 06 12:00:00 AM,,,Closed,1210 NW 70TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007382-23CP,True,False,False,rodent,,
1056350-TR,6,2023 Jul 10 12:00:00 AM,,,Issued,5102 GREEN LAKE WAY N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056350-TR,False,True,False,,tenant relocation,
1056357-TR,6,2023 Jul 11 12:00:00 AM,,,Completed,2401 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056357-TR,False,True,False,,tenant relocation,
1056395-TR,6,2023 Jul 14 12:00:00 AM,,,Closed,840 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056395-TR,False,True,False,,pota|trao,
007929-23CP,6,2023 Jul 17 12:00:00 AM,,,Closed,2411 NW 57TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007929-23CP,True,False,False,mold|black mold|toxic mold,,
1056403-TR,6,2023 Jul 17 12:00:00 AM,,,Closed,836 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056403-TR,False,True,False,,pota|trao,
008033-23CP,6,2023 Jul 18 12:00:00 AM,2023 Aug 18 12:00:00 AM,Completed,Completed,2445 NW 57TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008033-23CP,True,False,False,infestation|bedbug,,
008071-23CP,6,2023 Jul 19 12:00:00 AM,,,Closed,6401 20TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008071-23CP,True,False,False,leak|leaks,,
008668-23CP,6,2023 Jul 28 12:00:00 AM,,,Completed,7318 22ND AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008668-23CP,False,True,False,,threaten,
008670-23CP,6,2023 Jul 28 12:00:00 AM,,,Completed,823 NW 60TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008670-23CP,True,False,False,rats,,
1056560-VI,6,2023 Aug 09 12:00:00 AM,2025 Mar 04 12:00:00 AM,Compliance Achieved,Completed,4400 FREMONT AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056560-VI,True,False,False,no hot water,,
009405-23CP,6,2023 Aug 09 12:00:00 AM,2023 Sep 06 12:00:00 AM,Completed,Completed,6211 fremont AVE N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009405-23CP,True,False,False,sewage|raw sewage,,
009500-23CP,6,2023 Aug 06 12:00:00 AM,,,Completed,2627 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009500-23CP,True,False,False,hazard,,
1056593-VI,6,2023 Aug 15 12:00:00 AM,2024 Oct 23 12:00:00 AM,Compliance Achieved,Completed,1711 N 85TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056593-VI,False,True,False,,harass,
1056714-VI,6,2023 Sep 01 12:00:00 AM,2023 Oct 12 12:00:00 AM,Compliance Achieved,Completed,4259 GILMAN AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056714-VI,True,False,False,sewage|mold|black mold|moisture,,
1056739-VI,6,2023 Sep 07 12:00:00 AM,2023 Oct 18 12:00:00 AM,Compliance Achieved,Completed,6211 fremont AVE N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056739-VI,True,False,False,sewage|raw sewage,,
1056748-VI,6,2023 Sep 08 12:00:00 AM,2023 Sep 27 12:00:00 AM,Compliance Achieved,Completed,2445 NW 57TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056748-VI,True,False,False,infestation|bedbug,,
1056780-TR,6,2023 Sep 13 12:00:00 AM,,,Closed,8322 16TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056780-TR,False,True,False,,trao,
011067-23CP,6,2023 Sep 18 12:00:00 AM,,,Completed,6833 OSWEGO PL NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011067-23CP,False,False,True,,,rent increase
1056800-VI,6,2023 Sep 18 12:00:00 AM,2023 Nov 29 12:00:00 AM,Completed,EO Repair Restore Issued,6108 8TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056800-VI,True,True,False,no hot water,pota|relocation assistance,
1056813-VI,6,2023 Sep 19 12:00:00 AM,2024 Oct 07 12:00:00 AM,Compliance Achieved-Virtual,Completed,6110 8TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056813-VI,True,False,False,leak|leaking,,
011289-23CP,6,2023 Sep 21 12:00:00 AM,,,Closed,1432 NW 63rd ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011289-23CP,True,False,False,hazard,,
1056829-VI,6,2023 Sep 21 12:00:00 AM,2023 Sep 25 12:00:00 AM,Compliance Achieved,Completed,6108 8TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056829-VI,True,True,False,no hot water,pota|relocation assistance,
1056863-TR,6,2023 Sep 27 12:00:00 AM,,,Closed,333 NW 47TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056863-TR,False,True,False,,pota|trao,
012029-23CP,6,2023 Oct 09 12:00:00 AM,2023 Nov 01 12:00:00 AM,Completed,Closed,4245 27TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012029-23CP,True,False,False,mold,,
012036-23CP,6,2023 Oct 09 12:00:00 AM,,,Closed,7013 GREENWOOD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012036-23CP,True,False,True,mold|rats|unsafe|hazard|fire hazard,,code violation
012293-23CP,6,2023 Oct 14 12:00:00 AM,,,Completed,2418 NW 58TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012293-23CP,True,False,False,no hot water,,
1056997-VI,6,2023 Oct 17 12:00:00 AM,2024 May 20 12:00:00 AM,Compliance Achieved,Completed,4318 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1056997-VI,True,False,False,leak,,
012584-23CP,6,2023 Oct 20 12:00:00 AM,,,Closed,470 NE MAPLE LEAF PL,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012584-23CP,True,False,False,rats|pest control,,
1057052-VI,6,2023 Oct 24 12:00:00 AM,2023 Oct 24 12:00:00 AM,Completed,NOV Issued,4124 FREMONT AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057052-VI,True,False,False,leak|mold,,
1057105-TR,6,2023 Nov 01 12:00:00 AM,,,Reviews In Process,6106 KIRKWOOD PL N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057105-TR,False,True,False,,tenant relocation,
1057116-VI,6,2023 Nov 02 12:00:00 AM,2024 Jan 05 12:00:00 AM,Compliance Achieved-Virtual,Completed,2330 N 64TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057116-VI,True,False,False,leak,,
013081-23CP,6,2023 Nov 04 12:00:00 AM,2023 Dec 05 12:00:00 AM,Completed,Completed,6900 EAST GREEN LAKE WAY N,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013081-23CP,True,False,False,rats|mice|unsafe|unsanitary,,
013220-23CP,6,2023 Oct 31 12:00:00 AM,,,Closed,2232 NW 58TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013220-23CP,True,False,False,leak,,
013329-23CP,6,2023 Nov 11 12:00:00 AM,,,Closed,300 NW 80th ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013329-23CP,False,False,True,,,rrio
1057166-TR,6,2023 Nov 13 12:00:00 AM,,,Completed,1111 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057166-TR,False,True,False,,tenant relocation,
013354-23CP,6,2023 Nov 09 12:00:00 AM,,,Completed,802 NW 49TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013354-23CP,True,False,False,mold|unsafe,,
1057207-TR,6,2023 Nov 20 12:00:00 AM,,,Completed,4615 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057207-TR,False,True,False,,tenant relocation,
013916-23CP,6,2023 Nov 30 12:00:00 AM,,,Completed,7800 EAST GREEN LAKE DR N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013916-23CP,True,False,False,infestation,,
014031-23CP,6,2023 Dec 04 12:00:00 AM,,,Completed,1532 NW 51ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014031-23CP,True,False,False,mold|mildew|moisture,,
014039-23CP,6,2023 Dec 04 12:00:00 AM,,,Closed,4416 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014039-23CP,True,False,False,water damage,,
014165-23CP,6,2023 Dec 06 12:00:00 AM,,,Completed,1519 NW 65TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014165-23CP,True,False,False,leak|water damage|roof leak|mold,,
1057342-TR,6,2023 Dec 12 12:00:00 AM,,,Issued,2630 NW 63RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057342-TR,False,True,False,,tenant relocation,
014470-23CP,6,2023 Dec 13 12:00:00 AM,,,Completed,4301 34TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014470-23CP,True,False,False,leak|leaks|mold,,
1057371-TR,6,2023 Dec 14 12:00:00 AM,,,Completed,7418 2ND AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057371-TR,False,True,False,,pota|trao|tenant relocation,
1057397-VI,6,2023 Dec 19 12:00:00 AM,2024 Jan 30 12:00:00 AM,Compliance Achieved,Completed,801 NW 54TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057397-VI,True,True,True,no heat|leak|roof leak|mold,pota,tenant rights
1057435-TR,6,2023 Dec 27 12:00:00 AM,,,Initiated,1706 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057435-TR,False,True,False,,tenant relocation,
1057466-VI,6,2024 Jan 03 12:00:00 AM,2023 Dec 27 12:00:00 AM,Completed,NOV Issued,2850 NW 56th ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057466-VI,False,False,True,,,rent increase|rrio
000330-24CP,6,2024 Jan 08 12:00:00 AM,,,Completed,7415 5TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000330-24CP,True,False,False,no heat,,
1057495-VI,6,2024 Jan 09 12:00:00 AM,2024 Feb 13 12:00:00 AM,Compliance Achieved,Completed,1115 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057495-VI,True,False,False,leak|leaking,,
000568-24CP,6,2024 Jan 16 12:00:00 AM,,,Closed,4245 27TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000568-24CP,True,False,False,mold,,
000597-24CP,6,2024 Jan 16 12:00:00 AM,,,Closed,4705 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000597-24CP,True,False,False,unsafe,,
000717-24CP,6,2024 Jan 18 12:00:00 AM,,,Under Investigation,6702 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000717-24CP,False,False,True,,,without proper notice
000742-24CP,6,2024 Jan 18 12:00:00 AM,,,Under Investigation,2861 NW 60TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000742-24CP,True,True,True,hazard|hazardous,pota,tenant rights
000764-24CP,6,2024 Jan 19 12:00:00 AM,,,Closed,7415 5TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000764-24CP,True,False,False,mold,,
1057611-TR,6,2024 Jan 29 12:00:00 AM,,,Initiated,359 NW 76TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057611-TR,False,True,False,,tenant relocation,
001175-24CP,6,2024 Jan 29 12:00:00 AM,,,Closed,715 N 85th ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001175-24CP,True,False,False,hazard,,
001377-24CP,6,2024 Feb 02 12:00:00 AM,,,Under Investigation,5015 WOODLAWN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001377-24CP,False,False,True,,,code violation
001533-24CP,6,2024 Feb 07 12:00:00 AM,,,Completed,4027 21ST AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001533-24CP,True,False,False,unsafe,,
001555-24CP,6,2024 Feb 08 12:00:00 AM,,,Completed,1752 B NW 60TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001555-24CP,True,False,False,flooded,,
1057713-TR,6,2024 Feb 09 12:00:00 AM,,,Issued,1138 NW 61ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057713-TR,False,True,False,,trao,
1057762-TR,6,2024 Feb 18 12:00:00 AM,,,Completed,711 N 35TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057762-TR,False,True,False,,pota|trao,
001915-24CP,6,2024 Feb 18 12:00:00 AM,,,Closed,1138 NW 61ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001915-24CP,False,True,False,,tenant relocation|relocation assistance,
001932-24CP,6,2024 Feb 16 12:00:00 AM,,,Completed,631 NW 80TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001932-24CP,True,False,False,leak|leaking,,
1057782-TR,6,2024 Feb 23 12:00:00 AM,,,Completed,1742 NW 62ND ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057782-TR,False,True,False,,tenant relocation,
1057788-VI,6,2024 Feb 26 12:00:00 AM,2024 Jul 03 12:00:00 AM,Compliance Achieved,Completed,5700 8TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057788-VI,True,False,False,flooded,,
002226-24CP,6,2024 Feb 27 12:00:00 AM,2024 Mar 27 12:00:00 AM,Completed,Completed,2405 NW 65TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002226-24CP,True,False,False,leak|leaking|mold|black mold,,
002532-24CP,6,2024 Mar 06 12:00:00 AM,,,Completed,3201 W COMMODORE WAY,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002532-24CP,True,False,False,mold|black mold|infestation|pest control|odor,,
002779-24CP,6,2024 Mar 13 12:00:00 AM,,,Completed,3605 FRANCIS AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002779-24CP,True,False,False,mold|black mold|rats|roaches,,
1057941-VI,6,2024 Mar 19 12:00:00 AM,2025 Jan 07 12:00:00 AM,Compliance Achieved,Completed,1818 N 50TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057941-VI,False,False,True,,,security deposit
1057955-VI,6,2024 Mar 21 12:00:00 AM,2024 Apr 29 12:00:00 AM,Completed,Completed,6860 EAST GREEN LAKE WAY N,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057955-VI,False,True,True,,pota,tenant rights
1057966-TR,6,2024 Mar 22 12:00:00 AM,,,Completed,2340 N 64TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1057966-TR,False,True,False,,tenant relocation|relocation assistance,
1058003-VI,6,2024 Mar 28 12:00:00 AM,2025 Jan 15 12:00:00 AM,Compliance Achieved,Completed,2405 NW 65TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058003-VI,True,False,False,leak|leaking|mold|black mold,,
003513-24CP,6,2024 Apr 03 12:00:00 AM,,,Closed,2550 Crestmont PL W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003513-24CP,True,False,False,mold,,
003837-24CP,6,2024 Apr 10 12:00:00 AM,,,Closed,8404 GREENWOOD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003837-24CP,True,False,False,odor,,
003996-24CP,6,2024 Apr 15 12:00:00 AM,2024 May 09 12:00:00 AM,Completed,Completed,4505 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003996-24CP,True,False,False,hazard|fire hazard,,
004002-24CP,6,2024 Apr 15 12:00:00 AM,,,Completed,1430 NW 64TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004002-24CP,True,False,False,mold,,
1058110-VI,6,2024 Apr 16 12:00:00 AM,2024 Jun 03 12:00:00 AM,Compliance Achieved-Virtual,Completed,1409 NW 51ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058110-VI,True,False,False,leak|leaks|mold|infestation,,
004271-24CP,6,2024 Apr 22 12:00:00 AM,,,Closed,4257 33RD AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004271-24CP,False,True,False,,unpermitted work,
004423-24CP,6,2024 Apr 25 12:00:00 AM,,,Completed,1901 N 80TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004423-24CP,True,False,True,unsafe,,code violation
1058278-TR,6,2024 Apr 30 12:00:00 AM,,,Completed,6504 PHINNEY AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058278-TR,False,True,False,,tenant relocation,
004696-24CP,6,2024 May 03 12:00:00 AM,,,Closed,341 NE 51ST ST,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004696-24CP,False,False,True,,,rrio
004827-24CP,6,2024 May 07 12:00:00 AM,,,Completed,4910 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004827-24CP,True,False,False,garbage,,
005014-24CP,6,2024 May 13 12:00:00 AM,,,Closed,1501 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005014-24CP,False,False,True,,,without proper notice
1058397-VI,6,2024 May 15 12:00:00 AM,2024 Aug 27 12:00:00 AM,Compliance Achieved,Completed,3647 35TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058397-VI,True,True,True,no water|leak|mold,pota,tenant rights
005148-24CP,6,2024 May 16 12:00:00 AM,,,Completed,6730 ALONZO AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005148-24CP,True,False,False,unsafe,,
005310-24CP,6,2024 May 10 12:00:00 AM,2024 Jun 06 12:00:00 AM,Completed,Completed,5814 22ND AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005310-24CP,True,False,False,mold,,
1058426-TR,6,2024 May 21 12:00:00 AM,,,Completed,3202 34TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058426-TR,False,True,False,,tenant relocation,
1058433-TR,6,2024 May 21 12:00:00 AM,,,Completed,4469 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058433-TR,False,True,False,,tenant relocation,
1058534-TR,6,2024 Jun 05 12:00:00 AM,,,Completed,7542 JONES AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058534-TR,False,True,False,,tenant relocation,
005914-24CP,6,2024 Jun 05 12:00:00 AM,,,Closed,4250 34TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005914-24CP,True,False,False,leak|leaking,,
1058541-VI,6,2024 Jun 05 12:00:00 AM,2024 Jun 07 12:00:00 AM,Compliance Achieved-Virtual,Completed,4505 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058541-VI,True,False,False,hazard|fire hazard,,
1058549-TR,6,2024 Jun 06 12:00:00 AM,,,Completed,105 NW 39TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058549-TR,False,True,False,,tenant relocation,
1058644-TR,6,2024 Jun 20 12:00:00 AM,,,Initiated,8324 MARY AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058644-TR,False,True,False,,tenant relocation,
1058645-TR,6,2024 Jun 20 12:00:00 AM,,,Reviews Completed,4419 FREMONT AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058645-TR,False,True,False,,tenant relocation,
006723-24CP,6,2024 Jun 24 12:00:00 AM,2024 Jul 22 12:00:00 AM,Completed,Completed,303 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006723-24CP,True,False,False,leak|leaking,,
006724-24CP,6,2024 Jun 24 12:00:00 AM,,,Completed,6900 EAST GREEN LAKE WAY N,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006724-24CP,True,False,False,hazard|hazardous,,
006792-24CP,6,2024 Jun 25 12:00:00 AM,,,Closed,412 NW 70TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006792-24CP,True,False,False,unsafe,,
1058699-TR,6,2024 Jun 26 12:00:00 AM,,,Completed,6515 19TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1058699-TR,False,True,False,,tenant relocation,
