RECORDNUM,ADDRESS,ZIP,DISTRICT,OPENDATE,OPENYEAR,STATUS,LASTINSPRESULT,RECORDTYPE,CATEGORIES,HIT_PHRASES,HAS_PERMIT_OVERLAP,DESCRIPTION_SNIPPET
"1005127-CT","1111 NW 56TH ST","98107","6","2005 MAY 04 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE","MILDEW","YES","OBSERVED VIOLATIONS OF THE SEATTLE HOUSING AND BUILDING MAINTENANCE CODE NO VIOLATIONS RELATED TO ABESTOS OR MILDEW OBSERVED. OCCUPANT INTENDS TO VACATE PREMISES THIS WEEK."
"1005129-TR","507 N 43RD ST","98103","6","2005 MAY 04 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CERTIFICATION"
"1005136-TR","9514 STONE AVE N","98103","5","2005 MAY 05 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005137-VI","165 14TH AVE","98122","3","2005 MAY 05 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","PESTS","RODENT","YES","RODENT INFESTATION--KITCHEN STOVE IS BROKEN--NO SEAL ON OVEN DOOR AND INADEQUATE TEMPERATURE CONTROL--(TENANT HAS ADVOCATE--CAL KUMM @325-7764)"
"1005138-TR","119 27TH AVE E","98112","3","2005 MAY 05 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005140-TR","2427 NW 58TH ST","98107","6","2005 MAY 05 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005144-VI","2606 4TH AVE N","98109","7","2005 MAY 06 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE","MILDEW","YES","SEVERE MILDEW PROBLEM ONLY ON ONE SIDE OF DUPLEX--TENANT SUSPECTS WATER IS LEAKING INTO ATTIC--ALSO ELECTRIC HEATER UNDER BATHROOM SINK MAY BE HAZARDOUS"
"1005168-VI","3406 23RD AVE W","98199","7","2005 MAY 10 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE","WATER DAMAGE","YES","A PLUMBING LEAK CAUSED WATER DAMAGE IN LOWER UNIT OF DUPLEX--LEAK HAS BEEN REPAIRED BUT LANDLORD HAS JUST ROLLED UP CARPET SO THAT TENANT CANNOT USE HER UNIT--HAS TALKED WITH DONNA MORSE"
"1005232-VI","4754 19TH AVE NE","98105","4","2005 MAY 16 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","NO_HEAT","NO HOT WATER","YES","SHARED BATHROOM IN ROOMING HOUSE HAS NO HOT WATER IN SHOWER AND THE SINK IS PLUGGED"
"1005293-TR","1318 LAKESIDE AVE S","98144","3","2005 MAY 23 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005296-TR","2480 CRESTMONT PL W","98199","6","2005 MAY 23 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005330-TR","4026 49TH AVE S","98118","2","2005 MAY 25 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005334-VI","661 NE 43RD ST","98105","4","2005 MAY 25 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","EVICTION|MOLD_MOISTURE","VACATE NOTICE|MOLD","YES","POSSIBLE ILLEGAL WIRING IN HOUSE. LEAKING PIPES HAVE SOFTENED THE WALLS AROUND THE UPSTAIRS SHOWER. THE SUB-PUMP CLOGGED ABOUT A MONTH AGO, DISCHARGING RAW SEWAGE INTO THE HOUSE - SOME OF WHICH HASN'T BEEN CLEANED UP YET. BLACK MOLD GROWING IN DOWNST"
"1005346-TR","6031 S REDWING ST","98118","2","2005 MAY 26 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005377-TR","711 2ND AVE","98104","1","2005 MAY 31 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005423-TR","5605 30TH AVE NW","98107","6","2005 JUN 03 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005522-TR","2541 11TH AVE W","98119","7","2005 JUN 15 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT"
"1005586-TR","2328 N 62ND ST","98103","6","2005 JUN 22 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005619-VI","940 N 105TH ST","98133","5","2005 JUN 24 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","EVICTION|PESTS","FORCED OUT|RAT INFESTATION","YES","OPENING IN WALL BEHIND SHOWER STALL.  RAT INFESTATION.  OWNERS HAVE TAKEN DOWN ALL THE TREES, PLANNING TO CONVERT TO CONDOS.  RUBBLE ON THE FRONT OF STAIRS.  TENANT BEING FORCED OUT JULY 1, 2005."
"1005624-CT","7707 GREENWOOD AVE N","98103","6","2005 JUN 24 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","WORK_WITHOUT_PERMIT","UNPERMITTED","YES","NOTED INOPERABLE VEHICLE (FLAT RF TIRE) STORED IN REQ'D PARKING AREA AND UNPERMITTED MISC JUNK STORED INSIDE.  ISSUED WARNING TO MGR/OWNER GIL FLANAGAN."
"1005641-TR","4214 STONE WAY N","98103","4","2005 JUN 28 12:00:00 AM","2005","COMPLETED","VACANT","REQUEST","DISPLACEMENT_CONSTRUCT","DEMOLITION","YES","TENANT RELOCATION ASSISTANCE LICENSE APPLICATION. TOTAL UNITS: 3; TOTAL UNITS OCCUPIED: 3. DEMOLITION."
"1005650-TR","527 11TH AVE E","98102","3","2005 JUN 28 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT TENANT RELOCATION"
"1005651-TR","14018 32ND AVE NE","98125","5","2005 JUN 28 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005662-VI","1608 E REPUBLICAN ST","98112","3","2005 JUN 29 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE","MOLD","YES","LEAK IN ROOF--OWNER HAS NOT FIXED IT FOR ONE YEAR.  HAS MADE SOME REPAIRS, BUT NOT FIXED COMPLETELY.  WALLS IN HOME ARE YELLOWING AND COMPLAINANT IS CONCERNED THERE MAY BE A MOLD RELATED HEALTH RISK."
"1005694-TR","3968 59TH AVE SW","98116","1","2005 JUL 05 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CEERTIFICATION"
"1005701-VI","2045 NW 59TH ST","98107","6","2005 JUL 06 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","NO_HEAT","NO HOT WATER","YES","RENTAL HOUSE HAS NO HOT WATER IN KITCHEN. GAS HEATER IN KITCHEN IS NOT WORKING. ELECTRICAL SOCKET IN BATHROOM IS LOOSE AND PROTRUDING FROM WALL. WINDOW IN LIVING ROOM DOES NOT CLOSE.  WINDOWS THRU OUT UNIT HAVE BEEN PAINTED OVER AND ARE HARD TO LOCK."
"1005702-VI","2045 NW 59TH ST","98107","6","2005 JUL 06 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","NO_HEAT","NO HOT WATER","YES","RENTAL HOUSE HAS NO HOT WATER IN KITCHEN. GAS HEATER IN KITCHEN IS NOT WORKING. ELECTRICAL SOCKET IN BATHROOM IS LOOSE AND PROTRUDING FROM WALL. WINDOW IN LIVING ROOM DOES NOT CLOSE.  WINDOWS THRU OUT UNIT HAVE BEEN PAINTED OVER AND ARE HARD TO LOCK."
"1005705-VI","2045 NW 59TH ST","98107","6","2005 JUL 06 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","NO_HEAT","NO HOT WATER","YES","RENTAL HOUSE HAS NO HOT WATER IN KITCHEN. GAS HEATER IN KITCHEN IS NOT WORKING. ELECTRICAL SOCKET IN BATHROOM IS LOOSE AND PROTRUDING FROM WALL. WINDOW IN LIVING ROOM DOES NOT CLOSE.  WINDOWS THRU OUT UNIT HAVE BEEN PAINTED OVER AND ARE HARD TO LOCK."
"1005740-VI","135 NW 85TH ST","98117","6","2005 JUL 07 12:00:00 AM","2005","COMPLETED","","CASE","EVICTION","EVICT","YES","LANDLORD HAS REMOVED CEILING FROM UNIT #4 NEAR SIDEWALK--(IS IT A LEGAL UNIT IN TRIPLEX?)--TENANT HAS ONLY SHEET ROCK BETWEEN HIM AND WEATHER--HAS CONTACTED POTA BECAUSE IS BEING EVICTED"
"1005844-TR","3403 23RD AVE W","98199","7","2005 JUL 22 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005852-VI","727 BELLEVUE AVE E","98102","3","2005 JUL 22 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE","MOLD","YES","5 INCH HOLE IN KITCHEN CEILING HAS NOT BEEN FIXED FOR 6 MONTHS.  OWNER IS AWARE OF PROBLEM.  THE HOLE CONTINUES TO GET BIGGER, NOW WATER IS COMING THROUGH.  THERE IS ALSO MOLD PRESENT UNDERNEATH TILES IN BATHROOM SHOWER, WATER MARKS AND MOLD BEHIND A"
"1005891-VI","1809 MINOR AVE","98101","7","2005 JUL 27 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE|UTILITIES_CUT|WORK_WITHOUT_PERMIT","MOLD|WATER SHUT OFF|WITHOUT A PERMIT","YES","HOT WATER SHUT OFF WITHOUT NOTICE AND IS OFF NOW (REMOVED HOT WATER HEATER WITHOUT NOTICE). ELECTRICITY GETS SHUT OFF ABRUPTLY AND WITHOUT NOTICE AND HE HAS ELECTRICITY NOW.  SINK IS LEAKING AND MOLD GROWING. HAS PULMONARY DISEASE AND IS VERY SENSITI"
"1005938-TR","8834 MIDVALE AVE N","98103","5","2005 AUG 01 12:00:00 AM","2005","COMPLETED","VACANT","REQUEST","DISPLACEMENT_CONSTRUCT","RELOCATION ASSISTANCE","YES","TENANT RELOCATION ASSISTANCE LICENSE APPLICATION"
"1005949-VI","1809 MINOR AVE","98101","7","2005 AUG 02 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE|UTILITIES_CUT|WORK_WITHOUT_PERMIT","MOLD|WATER SHUT OFF|WITHOUT A PERMIT","YES","HOT WATER SHUT OFF WITHOUT NOTICE AND IS OFF NOW (REMOVED HOT WATER HEATER WITHOUT NOTICE). ELECTRICITY GETS SHUT OFF ABRUPTLY AND WITHOUT NOTICE AND HE HAS ELECTRICITY NOW.  SINK IS LEAKING AND MOLD GROWING. HAS PULMONARY DISEASE AND IS VERY SENSITI"
"1005956-TR","5954 24TH AVE S","98108","2","2005 AUG 03 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CERTIFICATION"
"1005969-TR","4017 SW ADMIRAL WAY","98116","1","2005 AUG 04 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005970-TR","1541 NW 53RD ST","98107","6","2005 AUG 04 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1005979-VI","602 MELROSE AVE E","98102","3","2005 AUG 05 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE","WATER DAMAGE","YES","WATER DAMAGE TO CEILING AND WALL FROM WATER LEAK--WALL IS BULGING"
"1005988-TR","1412 12TH AVE","98122","3","2005 AUG 08 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CERTIFICATION"
"1006015-VI","1115 M L KING JR WAY","98122","3","2005 AUG 10 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","PESTS","INFESTED WITH","YES","LIVES IN BASEMENT UNIT, INFESTED WITH SPIDERS.  HOLES IN WALLS WHERE SPIDERS CAN GET IN.  NO WINDOW IN THE BATHROOM, BEDROOM WINDOW HAS BEEN BROKEN AND IS CURRENTLY BOARDED UP, A LOT OF PAINT FUMES, FURNACE IS EXPOSED.  OWNER HAS KNOW OF THESE ISSUES"
"1006016-VI","1115 M L KING JR WAY","98122","3","2005 AUG 10 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","PESTS","INFESTED WITH","YES","LIVES IN BASEMENT UNIT, INFESTED WITH SPIDERS.  HOLES IN WALLS WHERE SPIDERS CAN GET IN.  NO WINDOW IN THE BATHROOM, BEDROOM WINDOW HAS BEEN BROKEN AND IS CURRENTLY BOARDED UP, A LOT OF PAINT FUMES, FURNACE IS EXPOSED.  OWNER HAS KNOW OF THESE ISSUES"
"1006019-VI","2209 NW 59TH ST","98107","6","2005 AUG 11 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE","MOLD","YES","WINDOWS IN THE LIVINGROOM AND BEDROOM DO NOT OPEN OR LOCK PROPERLY.  BATHROOM FLOOR IS ALL MOLDY AND PEELING.  BLACK MOLD IS ALL AROUND THE WINDOWS. STRONG ODOR OF MOLD THROUGHOUT THE WHOLE APARTMENT."
"1006030-TR","11252 RIVIERA PL NE","98125","5","2005 AUG 11 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CERTIFICATION"
"1006032-TR","8738 PHINNEY AVE N","98103","5","2005 AUG 12 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006034-TR","115 29TH AVE","98122","3","2005 AUG 12 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006035-TR","3019 NW ESPLANADE","98117","6","2005 AUG 12 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006047-TR","3672 DAYTON AVE N","","6","2005 AUG 12 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006053-TR","8554 MARY AVE NW","98117","5","2005 AUG 15 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DEMOLITION","YES","TENANT RELOCATION ASSISTANCE LICENSE APPLICATION. TOTAL UNITS: 1; TOTAL UNITS OCCUPIED: 1. DEMOLITION."
"1006055-TR","8702 MARY AVE NW","98117","5","2005 AUG 15 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DEMOLITION","YES","APPLICATION FOR A TENANT RELOCATION LICENSE. TOTAL UNITS: 1; TOTAL UNITS OCCUPIED: 1. DEMOLITION."
"1006057-TR","2635 SW NEVADA ST","98126","1","2005 AUG 15 12:00:00 AM","2005","COMPLETED","VACANT","REQUEST","DISPLACEMENT_CONSTRUCT","RELOCATION ASSISTANCE","YES","TENANT RELOCATION ASSISTANCE LICENSE APPLICATION"
"1006062-VI","6334 RAINIER AVE S","98118","2","2005 AUG 16 12:00:00 AM","2005","COMPLETED","","CASE","MOLD_MOISTURE","MOLD","YES","MOLD ON WINDOWS AND DOORS, ONE WINDOW DOES NOT CLOSE ALL THE WAY (SOMEONE COULD BREAK IN EASILY). HAS TOLD LANDLORD ABOUT THESE ISSUES, WAS PROMISED THAT THEY WOULD BE FIXED, BUT STILL HAS MOLD AND BROKEN WINDOW."
"1006106-TR","12030 28TH AVE NE","98125","5","2005 AUG 22 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CERTIFICATION FOR TENANT RELOCATION"
"1006107-TR","12024 28TH AVE NE","98125","5","2005 AUG 22 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CERTIFICATION FOR TENANT RELOCATION"
"1006108-TR","12032 28TH AVE NE","98125","5","2005 AUG 22 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CERTIFICATION"
"1006165-TR","820 28TH AVE S","98144","3","2005 AUG 29 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006166-TR","825 27TH AVE","98122","3","2005 AUG 29 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006171-TR","4509 15TH AVE S","98108","2","2005 AUG 30 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006179-TR","2204 S NORMAN ST","98144","3","2005 AUG 30 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006183-VI","4115 BROOKLYN AVE NE","98105","4","2005 AUG 31 12:00:00 AM","2005","COMPLETED","","CASE","MOLD_MOISTURE","MOLD","YES","LANDLORD HAS NOT FIXED TILE IN SHOWER FOR 1.5 YEARS.  INITIALLY REPLACED SHOWER HEAD AND USED DUCK TAPE TO TAPE OVER TILE.  THERE IS MOLD IN APARTMENT, CONCERNED ABOUT HEALTH RISKS."
"1006197-TR","2331 FAIRVIEW AVE E","98102","","2005 SEP 01 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006220-TR","1711 29TH AVE","98122","3","2005 SEP 02 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CERTIFICATION"
"1006221-VI","216 30TH AVE","98122","3","2005 SEP 02 12:00:00 AM","2005","COMPLETED","","CASE","MOLD_MOISTURE|UNINHABITABLE","WATER DAMAGE|UNINHABITABLE","YES","HOUSE IS UNINHABITABLE DUE TO PLUMBING LEAK--LEAK HAS BEEN REPAIRED BUT WATER DAMAGE HAS NOT--TENANT IS NOT CURRENTLY LIVING IN HOUSE BUT HAS THE KEYS--TENANT WOULD LIKE INSPECTION TO ASCERTAIN HABITABILITY"
"1006271-TR","2704 E THOMAS ST","98112","3","2005 SEP 09 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006273-TR","2627 NW 57TH ST","98107","6","2005 SEP 09 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006274-TR","2633 NW 57TH ST","98107","6","2005 SEP 09 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006312-VI","1707 DEXTER AVE N","98109","7","2005 SEP 14 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","NO_HEAT","NO HEAT","YES","WANTS HOUSING INSPECTION.  RENTED UNIT AND THEN COULD NOT MOVE IN: ELECTRICAL OUTLET IN KITCHEN DOES NOT WORK (TENANT BOUGHT REFERIGERATOR AND STOVE AND THEN TRIED TO PLUG THEM IN AND THEY WOULD NOT WORK). NO HEATING UNIT IN APARTMENT. NO SMOKE DETEC"
"1006330-VI","1707 DEXTER AVE N","98109","7","2005 SEP 19 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","NO_HEAT","NO HEAT","YES","WANTS HOUSING INSPECTION.  RENTED UNIT AND THEN COULD NOT MOVE IN: ELECTRICAL OUTLET IN KITCHEN DOES NOT WORK (TENANT BOUGHT REFERIGERATOR AND STOVE AND THEN TRIED TO PLUG THEM IN AND THEY WOULD NOT WORK). NO HEATING UNIT IN APARTMENT. NO SMOKE DETEC"
"1006359-TR","418 BELLEVUE AVE E","98102","3","2005 SEP 22 12:00:00 AM","2005","COMPLETED","VACANT","REQUEST","DISPLACEMENT_CONSTRUCT","DEMOLITION","YES","APPLICATION FOR TENANT RELOCATION LICENSE. TOTAL UNITS: 4; TOTAL UNITS OCCUPIED: 4. DEMOLITION."
"1006396-VI","328 BELLEVUE AVE E","98102","3","2005 SEP 26 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE","MOLD","YES","CARPETING OUTSIDE AND INSIDE OF HER APARTMENT UNIT HAS SUFFERED EXTENSIVE WATER DAMAGE AND NOW HAS MAJOR MOLD AND MILDEW GROWTH.  SMELL OF MOLD AND MILDEW IS ""OVERWHELMING"". THERE IS A LARGE HOLE OUTSIDE OF UNIT THAT IS COVERED ONLY WITH A OLD DOOR A"
"1006419-TR","8840 MIDVALE AVE N","98103","5","2005 SEP 27 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CERTIFICATION"
"1006473-VI","1234 S KING ST","98144","2","2005 OCT 03 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE","MOLD","YES","BROKEN WINDOW, MOLD, CARPET DETERIORATED, DETERIORATED DOORS."
"1006507-TR","4005 RAINIER AVE S","98118","2","2005 OCT 06 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CERTIFICATION"
"1006508-TR","1401 1ST AVE","98101","7","2005 OCT 06 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","RELOCATION ASSISTANCE","YES","OWNER CONTACTED TO GET EXEMPTION FROM TRAO BECAUSE FEDERAL UNIFORM RELOCATION ASSISTANCE ACT APPLIES."
"1006530-VI","1417 NE 55TH ST","98105","4","2005 OCT 07 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE|PESTS","MOLD|RODENT","YES","CONTACTED OWNER ABOUT RODENTS IN WALLS HAS NOT BEEN ADDRESSED.    TENANT IS ALSO CONCERNED ABOUT MOLD IN THE UNIT, IT IS MAKING HER SICK."
"1006537-TR","4841 DELRIDGE WAY SW","98106","1","2005 OCT 10 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","NO DISPLACEMENT CERTIFICATION"
"1006580-TR","3808 ASHWORTH AVE N","98103","4","2005 OCT 13 12:00:00 AM","2005","COMPLETED","","REQUEST","DISPLACEMENT_CONSTRUCT","DISPLACEMENT","YES","ISSUANCE OF AN ""OWNER'S CERTIFICATION OF OCCUPANCY OR NO DISPLACEMENT"""
"1006584-VI","715 24TH AVE","98122","3","2005 OCT 14 12:00:00 AM","2005","COMPLETED","","CASE","PESTS","RODENT","YES","RODENT INFESTATION IN UNIT #105."
"1006613-VI","714 7TH AVE","98104","7","2005 OCT 17 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","PESTS","ROACH","YES","COACKROACH INFESTATION, UNIT #410. UNIT WAS TREATED BY AN EXTERMINATOR, BUT PROBLEM BECAME WORSE. COMPL HAS MOVED TO DIFFERENT LOCATION, BUT STILL HAS A LEASE, AND ACCESS TO APT.CAN CONTACT COMPL, OR MELODY EARLES, GIRLFRIEND TO SCHEDULE AN INSPECTIO"
"1006631-VI","6710 CORSON AVE S","98108","1","2005 OCT 20 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","PESTS","ROACH","YES","ROACH INFESTATION IN HOUSE."
"1006644-VI","1417 NE 55TH ST","98105","4","2005 OCT 21 12:00:00 AM","2005","COMPLETED","COMPLIANCE ACHIEVED","CASE","MOLD_MOISTURE|PESTS","MOLD|RODENT","YES","CONTACTED OWNER ABOUT RODENTS IN WALLS HAS NOT BEEN ADDRESSED.    TENANT IS ALSO CONCERNED ABOUT MOLD IN THE UNIT, IT IS MAKING HER SICK."
