RecordNum,District,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations,HealthSafetyTermsFound,HarassmentTermsFound,RightsTermsFound
010810-25CP,7,2025 Aug 19 12:00:00 AM,,,Closed,221 W Mercer ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010810-25CP,True,False,False,infestation|bed bug,,
010816-25CP,7,2025 Aug 20 12:00:00 AM,,,Closed,116 STEWART ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010816-25CP,False,False,True,,,3 day notice
1061577-VI,7,2025 Aug 20 12:00:00 AM,2025 Aug 19 12:00:00 AM,Completed,NOV Issued,2134 WAVERLY PL N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061577-VI,True,False,False,sewage|leak|mold,,
1061586-VI,7,2025 Aug 21 12:00:00 AM,2025 Aug 21 12:00:00 AM,Completed,NOV Issued,600 W Olympic PL,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061586-VI,True,False,False,leak|leaking,,
010938-25CP,7,2025 Aug 22 12:00:00 AM,,,Completed,2513 13TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010938-25CP,False,False,True,,,rent increase
011018-25CP,7,2025 Aug 25 12:00:00 AM,,,Completed,1000 8TH AVE,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011018-25CP,True,False,False,infestation|cockroach|roaches|pest control,,
011033-25CP,7,2025 Aug 26 12:00:00 AM,,,Open Duplicate,800 SENECA ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011033-25CP,True,False,False,infestation|odor|unsanitary|unsanitary conditions,,
1061608-TR,7,2025 Aug 26 12:00:00 AM,,,Reviews Completed,2523 GILMAN DR W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061608-TR,False,True,False,,tenant relocation,
1061619-TR,7,2025 Aug 27 12:00:00 AM,,,Reviews Completed,320 W REPUBLICAN ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061619-TR,False,True,False,,tenant relocation,
1061623-TR,7,2025 Aug 27 12:00:00 AM,,,Reviews Completed,409 W MERCER ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061623-TR,False,True,False,,tenant relocation,
011096-25CP,7,2025 Aug 27 12:00:00 AM,,,Closed,901 6TH AVE,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011096-25CP,True,False,False,lead paint,,
011112-25CP,7,2025 Aug 27 12:00:00 AM,,,Closed,800 SENECA ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011112-25CP,True,False,False,leak|leaking,,
011114-25CP,7,2025 Aug 27 12:00:00 AM,2025 Sep 10 12:00:00 AM,Completed,Completed,2821 14TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011114-25CP,True,False,False,leak|leaking|water damage|uninhabitable,,
011126-25CP,7,2025 Aug 28 12:00:00 AM,,,Completed,800 SENECA ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011126-25CP,True,False,False,infestation,,
011148-25CP,7,2025 Aug 28 12:00:00 AM,2025 Oct 10 12:00:00 AM,Completed,Completed,704 SPRING ST,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011148-25CP,True,False,False,odor|garbage,,
011254-25CP,7,2025 Sep 01 12:00:00 AM,,,Completed,800 SENECA ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011254-25CP,True,False,False,infestation|uninhabitable|odor|garbage,,
011256-25CP,7,2025 Sep 02 12:00:00 AM,,,Closed,715 Spring ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011256-25CP,True,False,False,rats|bed bug,,
011272-25CP,7,2025 Sep 02 12:00:00 AM,,,Closed,1600 7th AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011272-25CP,True,False,False,unsafe,,
1061644-VI,7,2025 Sep 02 12:00:00 AM,2025 Oct 29 12:00:00 AM,Compliance Achieved,Completed,800 SENECA ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061644-VI,True,False,False,infestation|odor,,
011318-25CP,7,2025 Sep 03 12:00:00 AM,,,Closed,1823 MINOR AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011318-25CP,False,False,True,,,3 day notice
011367-25CP,7,2025 Sep 04 12:00:00 AM,,,Closed,2020 TERRY AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011367-25CP,False,False,True,,,3 day notice
011453-25CP,7,2025 Sep 06 12:00:00 AM,,,Completed,80 Stewart ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011453-25CP,True,False,False,bed bug,,
011591-25CP,7,2025 Sep 10 12:00:00 AM,,,Completed,2100 ALASKAN WAY,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011591-25CP,False,False,True,,,rrio
1061681-VI,7,2025 Sep 10 12:00:00 AM,2025 Oct 14 12:00:00 AM,Compliance Achieved,Completed,2821 14TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061681-VI,True,False,False,leak|leaking|water damage|uninhabitable,,
011643-25CP,7,2025 Sep 10 12:00:00 AM,,,Closed,420 VINE ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011643-25CP,True,False,False,rats,,
011654-25CP,7,2025 Sep 11 12:00:00 AM,,,Closed,101 W OLYMPIC PL,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011654-25CP,True,False,False,leak|mold|unsafe,,
011685-25CP,7,2025 Sep 11 12:00:00 AM,2025 Nov 26 12:00:00 AM,Completed,Completed,75 VINE ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011685-25CP,True,True,False,sewage|leak|water damage,pota,
011748-25CP,7,2025 Aug 25 12:00:00 AM,,,Closed,1212 QUEEN ANNE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011748-25CP,True,False,False,infestation|cockroach|bedbug,,
011840-25CP,7,2025 Sep 16 12:00:00 AM,,,Closed,610 2ND AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011840-25CP,False,False,True,,,3 day notice
011843-25CP,7,2025 Sep 16 12:00:00 AM,,,Completed,610 Galer ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011843-25CP,True,False,False,mold,,
011914-25CP,7,2025 Sep 17 12:00:00 AM,,,Completed,800 SENECA ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011914-25CP,True,False,False,leak|leaks|infestation,,
011967-25CP,7,2025 Sep 18 12:00:00 AM,,,Closed,49 W DRAVUS ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011967-25CP,True,False,False,leak|leaking,,
012029-25CP,7,2025 Sep 19 12:00:00 AM,2025 Oct 27 12:00:00 AM,Completed,Completed,1114 2ND AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012029-25CP,True,False,False,no electricity|mold|asbestos,,
012045-25CP,7,2025 Sep 20 12:00:00 AM,,,Completed,215 1ST AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012045-25CP,True,False,False,hazard|fire hazard,,
012168-25CP,7,2025 Sep 23 12:00:00 AM,,,Completed,702 SPRING ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012168-25CP,True,False,False,hazard,,
012324-25CP,7,2025 Aug 29 12:00:00 AM,,,Closed,80 STEWART ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012324-25CP,True,False,False,infestation|bedbug,,
1061806-TR,7,2025 Sep 29 12:00:00 AM,,,Reviews In Process,2410 W MANOR PL,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061806-TR,False,True,False,,tenant relocation,
012403-25CP,7,2025 Sep 30 12:00:00 AM,,,Closed,919 STEWART ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012403-25CP,True,False,False,infestation|cockroach|pest control,,
1061819-TR,7,2025 Oct 01 12:00:00 AM,,,Reviews Completed,620 5TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061819-TR,False,True,False,,tenant relocation,
1061826-TR,7,2025 Oct 02 12:00:00 AM,,,Application Completed,372 ROY ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061826-TR,False,True,False,,tenant relocation,
012586-25CP,7,2025 Oct 03 12:00:00 AM,,,Closed,2719 10TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012586-25CP,True,False,False,unsafe,,
012610-25CP,7,2025 Oct 03 12:00:00 AM,,,Completed,602 Terry AVE N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012610-25CP,True,False,False,hazard,,
012792-25CP,7,2025 Oct 08 12:00:00 AM,,,Closed,94 BAY ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012792-25CP,False,False,True,,,3 day notice
012854-25CP,7,2025 Oct 09 12:00:00 AM,,,Closed,223 W KINNEAR PL,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012854-25CP,True,False,False,foundation issues,,
012856-25CP,7,2025 Oct 09 12:00:00 AM,,,Closed,2415 WESTERN AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012856-25CP,True,False,False,hazard|hazardous|garbage,,
012859-25CP,7,2025 Oct 09 12:00:00 AM,,,Closed,2321 4TH AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012859-25CP,True,False,False,water damage|mold,,
1061856-TR,7,2025 Oct 09 12:00:00 AM,,,Reviews Completed,155 VALLEY ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061856-TR,False,True,False,,tenant relocation,
012900-25CP,7,2025 Sep 29 12:00:00 AM,,,Under Investigation,1624 BOREN AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012900-25CP,True,False,False,mold,,
012950-25CP,7,2025 Oct 10 12:00:00 AM,2025 Nov 24 12:00:00 AM,Completed,Completed,201 GALER ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012950-25CP,True,False,False,leak|mold|unsafe|uninhabitable|hazard|hazardous|asbestos,,
012981-25CP,7,2025 Oct 13 12:00:00 AM,,,Open Duplicate,800 SENECA ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012981-25CP,True,False,False,uninhabitable,,
013068-25CP,7,2025 Oct 15 12:00:00 AM,,,Open Duplicate,800 SENECA ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013068-25CP,True,False,False,garbage,,
013195-25CP,7,2025 Oct 17 12:00:00 AM,2025 Nov 26 12:00:00 AM,Completed,Completed,580 Galer ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013195-25CP,True,False,False,leak|leaking|dampness|structural,,
013259-25CP,7,2025 Oct 19 12:00:00 AM,,,Under Investigation,1170 Republican ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013259-25CP,False,True,False,,locked out,
013290-25CP,7,2025 Oct 20 12:00:00 AM,,,Completed,1223 W NICKERSON ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013290-25CP,True,False,False,flooded,,
013408-25CP,7,2025 Oct 22 12:00:00 AM,,,Closed,80 STEWART ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013408-25CP,True,False,False,bed bug,,
013465-25CP,7,2025 Oct 22 12:00:00 AM,,,Under Investigation,121 STEWART ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013465-25CP,False,False,True,,,code violation
013467-25CP,7,2025 Oct 22 12:00:00 AM,,,Open Duplicate,121 Stewart ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013467-25CP,True,True,False,leak|leaking|uninhabitable,retaliat,
013702-25CP,7,2025 Oct 28 12:00:00 AM,,,Closed,1110 8TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013702-25CP,True,True,False,hazard,locked out,
013710-25CP,7,2025 Oct 28 12:00:00 AM,,,Open Duplicate,1110 8TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013710-25CP,True,False,False,hazard|hazardous,,
013717-25CP,7,2025 Oct 28 12:00:00 AM,,,Under Investigation,133 PONTIUS AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013717-25CP,True,False,False,mold,,
013805-25CP,7,2025 Oct 30 12:00:00 AM,,,Initiated,400 DEXTER AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013805-25CP,False,True,False,,threaten,
013817-25CP,7,2025 Oct 30 12:00:00 AM,2025 Dec 16 12:00:00 AM,Completed,Completed,1823 TERRY AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013817-25CP,False,True,False,,shut off water,
013907-25CP,7,2025 Nov 02 12:00:00 AM,,,Under Investigation,500 WALL ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013907-25CP,True,False,False,hazard|hazardous|garbage|unsanitary,,
013908-25CP,7,2025 Nov 02 12:00:00 AM,,,Closed,500 WALL ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013908-25CP,True,False,False,garbage,,
013909-25CP,7,2025 Nov 02 12:00:00 AM,,,Open Duplicate,500 WALL ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013909-25CP,True,False,False,hazard,,
013912-25CP,7,2025 Nov 02 12:00:00 AM,,,Completed,500 WALL ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013912-25CP,True,False,False,unsafe|garbage|unsanitary,,
013953-25CP,7,2025 Nov 03 12:00:00 AM,,,Completed,2801 WESTERN AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013953-25CP,True,False,False,no hot water,,
013961-25CP,7,2025 Nov 04 12:00:00 AM,,,Closed,800 Seneca ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013961-25CP,True,False,False,no hot water,,
013990-25CP,7,2025 Nov 04 12:00:00 AM,,,Closed,80 Stewart ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013990-25CP,True,False,False,infestation|bed bug,,
014054-25CP,7,2025 Oct 29 12:00:00 AM,,,Completed,1811 EASTLAKE AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014054-25CP,True,False,False,rodent,,
014108-25CP,7,2025 Nov 05 12:00:00 AM,,,Under Investigation,111 YALE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014108-25CP,True,False,True,cockroach|roaches|bed bug|pest control,,just cause
014130-25CP,7,2025 Nov 06 12:00:00 AM,,,Closed,2119 3RD AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014130-25CP,False,False,True,,,3 day notice
014160-25CP,7,2025 Nov 06 12:00:00 AM,,,Completed,221 MINOR AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014160-25CP,True,False,False,leak,,
014201-25CP,7,2025 Nov 03 12:00:00 AM,,,Under Investigation,569 LEE ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014201-25CP,True,False,False,mold,,
014251-25CP,7,2025 Nov 07 12:00:00 AM,,,Under Investigation,1953 10TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014251-25CP,True,False,False,mold|moisture,,
014313-25CP,7,2025 Nov 10 12:00:00 AM,,,Under Investigation,17 VALLEY ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014313-25CP,True,False,False,odor,,
014369-25CP,7,2025 Nov 12 12:00:00 AM,,,Under Investigation,1320 Mercer ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014369-25CP,True,False,False,leak|leaks|flooding|mold,,
014396-25CP,7,2025 Nov 12 12:00:00 AM,,,Under Investigation,400 BOREN AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014396-25CP,False,True,False,,pota,
014401-25CP,7,2025 Nov 12 12:00:00 AM,,,Closed,3500 25TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014401-25CP,True,False,False,leak|mold|black mold,,
014416-25CP,7,2025 Nov 12 12:00:00 AM,,,Closed,1600 2ND AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014416-25CP,False,False,True,,,3 day notice
014502-25CP,7,2025 Nov 14 12:00:00 AM,,,Closed,420 VINE ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014502-25CP,True,False,False,leak|leaks|infestation|cockroach|hazard|fire hazard,,
014528-25CP,7,2025 Nov 14 12:00:00 AM,,,Open Duplicate,121 Stewart ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014528-25CP,True,False,False,leak|uninhabitable,,
014544-25CP,7,2025 Nov 14 12:00:00 AM,,,Closed,715 SPRING ST,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014544-25CP,True,False,False,infestation|rats|bed bug,,
014560-25CP,7,2025 Nov 16 12:00:00 AM,,,Closed,588 BELL ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014560-25CP,True,False,False,flooding|unsafe,,
014588-25CP,7,2025 Nov 17 12:00:00 AM,,,Closed,2215 W ARMOUR ST,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014588-25CP,True,False,False,infestation|rodent,,
014603-25CP,7,2025 Nov 17 12:00:00 AM,,,Open Duplicate,121 STEWART ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014603-25CP,False,False,True,,,code violation
014622-25CP,7,2025 Nov 17 12:00:00 AM,,,Open Duplicate,121 STEWART ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014622-25CP,False,False,True,,,code violation
014630-25CP,7,2025 Nov 17 12:00:00 AM,,,Completed,1827 YALE AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014630-25CP,True,False,False,unsafe,,
014638-25CP,7,2025 Nov 18 12:00:00 AM,,,Closed,710 CHERRY ST,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014638-25CP,False,False,True,,,3 day notice
014640-25CP,7,2025 Nov 18 12:00:00 AM,,,Closed,1624 BOREN AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014640-25CP,False,False,True,,,3 day notice
014652-25CP,7,2025 Nov 18 12:00:00 AM,,,Under Investigation,423 W REPUBLICAN ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014652-25CP,True,False,False,no water,,
014653-25CP,7,2025 Nov 18 12:00:00 AM,2025 Dec 24 12:00:00 AM,Completed,Completed,2024 3RD AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014653-25CP,True,False,False,leak|cockroach|roaches,,
014666-25CP,7,2025 Nov 18 12:00:00 AM,,,Open Duplicate,121 STEWART ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014666-25CP,True,False,False,uninhabitable,,
014669-25CP,7,2025 Nov 18 12:00:00 AM,,,Open Duplicate,121 STEWART ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014669-25CP,True,False,False,uninhabitable,,
1062070-VI,7,2025 Nov 18 12:00:00 AM,,,NOV Issued,1114 2ND AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1062070-VI,True,False,False,no electricity|mold|asbestos,,
014795-25CP,7,2025 Nov 20 12:00:00 AM,,,Closed,221 MINOR AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014795-25CP,True,False,False,flooded,,
014829-25CP,7,2025 Nov 21 12:00:00 AM,,,Under Investigation,2514 DEXTER AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014829-25CP,True,False,False,leak|leaking|mold,,
014845-25CP,7,2025 Nov 22 12:00:00 AM,2025 Dec 16 12:00:00 AM,No Access/Unable to Observe,Closed,2801 WESTERN AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014845-25CP,True,False,False,lack of hot water,,
014921-25CP,7,2025 Nov 24 12:00:00 AM,,,Closed,500 WALL ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014921-25CP,True,False,False,unsafe,,
1062105-VI,7,2025 Nov 25 12:00:00 AM,2025 Nov 24 12:00:00 AM,Completed,NOV Issued,201 GALER ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1062105-VI,True,False,False,leak|mold|unsafe|uninhabitable|hazard|hazardous|asbestos,,
014991-25CP,7,2025 Nov 26 12:00:00 AM,,,Completed,118 BELL ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014991-25CP,True,False,False,unsafe,,
015017-25CP,7,2025 Nov 28 12:00:00 AM,,,Under Investigation,1420 WESTERN AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=015017-25CP,True,False,False,water damage,,
